flightnumber,destination,latitude,longitude,price,date
KII585  ,United States,39.046,-84.8844,141.99,2025-05-15
IBS18QW ,Spain,52.2124,6.1905,264.64,2025-05-15
AAL760  ,United States,38.6577,-90.7177,209.4,2025-05-15
SAS67W  ,Ireland,55.9585,14.9817,261.43,2025-05-15
RYR469V ,Ireland,39.8918,-3.2171,231.9,2025-05-15
RYR59XK ,Malta,50.8847,7.1225,81.5,2025-05-15
FFT1016 ,United States,39.8772,-75.206,76.29,2025-05-15
ANA649  ,Japan,35.4002,137.9502,194.53,2025-05-15
NIJ     ,Australia,-37.9271,144.7537,26.32,2025-05-15
FHMZM   ,France,43.2376,5.7868,52.29,2025-05-15
MXY716  ,United States,40.2503,-72.9862,221.67,2025-05-15
GMRZZ   ,United Kingdom,52.1899,-2.3705,33.5,2025-05-15
N12EB   ,United States,47.569,5.5868,142.94,2025-05-15
ANA780  ,Japan,34.698,135.7602,90.1,2025-05-15
ENY3706 ,United States,32.9209,-97.0546,64.82,2025-05-15
AAL976  ,United States,29.7703,-81.3521,207.6,2025-05-15
DJT100  ,France,51.7997,-13.7273,229.62,2025-05-15
OYBBE   ,Denmark,55.4917,10.5079,41.78,2025-05-15
JBU32   ,United States,54.066,-8.9214,252.37,2025-05-15
ERU468  ,United States,29.6698,-81.2213,39.7,2025-05-15
GPD438  ,United States,42.2591,-71.2681,102.33,2025-05-15
IGO1092 ,India,3.9211,100.539,242.16,2025-05-15
VOZ1892 ,Australia,-30.2323,117.5197,179.75,2025-05-15
DAL402  ,United States,41.0488,-92.7283,246.18,2025-05-15
SAS41C  ,Ireland,53.5915,6.1564,199.06,2025-05-15
SAS531  ,Ireland,52.6403,4.6261,248.65,2025-05-15
NVP     ,Australia,-37.9167,144.7864,51.45,2025-05-15
SAS33D  ,Ireland,55.5013,11.791,129.99,2025-05-15
UTY6077 ,Australia,-31.2477,116.3612,173.75,2025-05-15
SWA1588 ,United States,36.1083,-79.9203,232.34,2025-05-15
RYR5396 ,Malta,50.9421,4.9473,232.96,2025-05-15
ULC22   ,Malta,46.4532,6.5394,173.81,2025-05-15
EAX3U   ,Spain,41.5117,1.9843,43.6,2025-05-15
AXB1596 ,India,14.6944,81.3459,238.59,2025-05-15
GTR1934 ,Ireland,25.7194,54.5052,252.95,2025-05-15
EWG3YZ  ,Germany,48.7502,9.1474,242.43,2025-05-15
EWG5310 ,Germany,45.3534,8.8636,187.15,2025-05-15
DAL2691 ,United States,44.356,-88.052,139.32,2025-05-15
TAP429  ,Malta,38.9398,-9.1273,183.13,2025-05-15
RYR704E ,Malta,35.0433,-1.5834,242.82,2025-05-15
RYR466B ,Malta,42.4836,4.4674,227.11,2025-05-15
EWG5YB  ,Germany,51.7187,13.2031,158.8,2025-05-15
EWG29T  ,Malta,43.2177,22.1347,207.46,2025-05-15
EWG62J  ,Germany,46.3685,6.6424,214.83,2025-05-15
RYR74TU ,Malta,46.5604,9.8247,213.96,2025-05-15
SEH7425 ,Greece,40.8527,20.377,216.34,2025-05-15
RYR9239 ,Malta,50.9796,22.6055,150.0,2025-05-15
AXB2749 ,India,20.021,73.2553,210.17,2025-05-15
AXB1183 ,India,28.5054,77.261,86.97,2025-05-15
DAL51   ,United States,54.7252,-2.5685,242.41,2025-05-15
SWA743  ,United States,31.3824,-83.8875,189.48,2025-05-15
FFT2815 ,United States,38.9269,-75.4303,218.12,2025-05-15
RYR52CM ,Malta,56.4484,8.6346,212.81,2025-05-15
TVS12A  ,Malta,47.3107,13.3248,224.09,2025-05-15
AAY223  ,United States,30.7231,-80.8704,260.62,2025-05-15
N960HG  ,United States,55.7945,-6.0208,130.24,2025-05-15
DAH1002 ,France,38.352,2.2847,239.43,2025-05-15
AFR82CP ,France,43.6221,7.2238,221.15,2025-05-15
EAU22H  ,Malta,31.7171,35.9994,0.0,2025-05-15
ANA458  ,Japan,34.6349,138.3946,263.28,2025-05-15
DEECY   ,Germany,55.5792,12.1534,25.54,2025-05-15
RYR2YU  ,Ireland,55.5722,12.1987,258.8,2025-05-15
RYR30HC ,Malta,50.6805,17.0028,224.61,2025-05-15
AXB1324 ,India,9.7987,76.5665,201.4,2025-05-15
RYR655E ,Malta,39.3931,-3.503,207.97,2025-05-15
N6078T  ,United States,52.4507,-2.3501,65.12,2025-05-15
CAI86DJ ,Malta,45.4912,22.479,210.19,2025-05-15
EWG7WR  ,Malta,42.7949,22.5076,197.9,2025-05-15
FJO62L  ,Malta,51.3278,0.5729,227.46,2025-05-15
GCJTC   ,United Kingdom,54.38,-1.7019,48.12,2025-05-15
VTOMM   ,India,18.2421,73.2027,188.38,2025-05-15
CNS13   ,United States,43.1019,-70.7333,114.07,2025-05-15
ANA266  ,Japan,34.5506,138.1882,257.65,2025-05-15
CAI3VJ  ,Malta,45.6844,23.1619,207.73,2025-05-15
DAL701  ,United States,40.0556,-77.724,234.59,2025-05-15
,Spain,36.784,-4.1666,44.86,2025-05-15
AER41   ,United States,60.8164,-146.614,122.19,2025-05-15
DNC12DT ,Spain,36.778,-4.1263,38.62,2025-05-15
EDV5006 ,United States,38.066,-77.3002,180.05,2025-05-15
GBDAI   ,United Kingdom,50.5779,-1.2407,53.75,2025-05-15
EKT83   ,Malta,37.5701,-0.0388,66.06,2025-05-15
RYR9L   ,Malta,50.2177,-1.0556,204.52,2025-05-15
CEV4494 ,France,45.1478,1.0325,106.13,2025-05-15
HBXNL   ,Switzerland,46.2922,6.5424,70.32,2025-05-15
VJT407  ,Malta,39.5909,-9.5934,230.28,2025-05-15
REH102  ,United States,33.7957,-116.4893,69.03,2025-05-15
RYR756U ,Malta,50.662,-1.9315,166.71,2025-05-15
ANA268  ,Japan,33.5208,131.7969,252.54,2025-05-15
EWG7LC  ,Germany,45.0299,-0.4644,229.66,2025-05-15
AAL424  ,United States,32.5957,-85.7464,241.72,2025-05-15
VTAHI   ,India,13.5691,79.4405,185.24,2025-05-15
RYR15UY ,Malta,40.5076,-6.9442,225.91,2025-05-15
RYR7489 ,Malta,43.7154,-4.057,239.46,2025-05-15
FFT1714 ,United States,31.5771,-81.2465,263.45,2025-05-15
SKY727  ,Japan,42.972,141.8064,122.68,2025-05-15
UAL1845 ,United States,39.1985,-76.8208,142.76,2025-05-15
UAL480  ,United States,40.8112,-74.2567,133.79,2025-05-15
PH1074  ,Kingdom of the Netherlands,52.1256,5.2819,22.34,2025-05-15
VIV1251 ,Mexico,19.4449,-99.2338,118.33,2025-05-15
GBEUP   ,United Kingdom,50.862,-0.8578,68.85,2025-05-15
ERU413  ,United States,29.9595,-81.4232,51.29,2025-05-15
DAL158  ,United States,45.5103,-118.0491,262.98,2025-05-15
IFA2150 ,Germany,49.2542,10.428,187.98,2025-05-15
IFA522  ,Germany,43.3324,28.0708,233.01,2025-05-15
LIFTER5 ,Germany,50.4797,11.9328,133.06,2025-05-15
JAL499  ,Japan,33.7938,135.8164,211.3,2025-05-15
RYR4PE  ,Malta,53.5656,-2.4627,232.75,2025-05-15
GBELT   ,United Kingdom,53.9224,-3.0238,44.47,2025-05-15
RYR13CD ,Malta,44.1907,8.8071,180.29,2025-05-15
SKY022  ,Japan,34.3744,137.1561,256.19,2025-05-15
QFX01   ,Malta,47.5504,18.0403,236.89,2025-05-15
SKY836  ,Japan,36.4706,139.8346,219.18,2025-05-15
JIA5371 ,United States,40.2773,-73.2225,213.62,2025-05-15
SKY307  ,Japan,34.4648,137.9237,254.82,2025-05-15
SKY025  ,Japan,34.9157,134.4911,193.07,2025-05-15
VTM7520 ,Mexico,19.7189,-99.2446,226.26,2025-05-15
CXI95XT ,Malta,36.5913,26.5537,201.71,2025-05-15
JAL18   ,Japan,35.669,142.2968,280.36,2025-05-15
SKY186  ,Japan,34.8909,135.1589,199.64,2025-05-15
SKY116  ,Japan,34.3411,137.4135,265.21,2025-05-15
RYR5VK  ,Ireland,37.0689,-6.1426,227.45,2025-05-15
YUSRB   ,Serbia,36.2918,12.9455,178.79,2025-05-15
ANA308  ,Japan,34.9656,136.6602,88.58,2025-05-15
SWA1467 ,United States,32.2232,-96.7234,216.73,2025-05-15
NYV     ,Australia,-37.9155,144.752,37.59,2025-05-15
ANA300  ,Japan,35.563,140.1476,101.32,2025-05-15
UAL1309 ,United States,30.8416,-82.4719,209.02,2025-05-15
TWY2120 ,United States,28.9597,33.0657,215.96,2025-05-15
FDX1889 ,United States,33.3894,-117.7493,233.65,2025-05-15
UAL2607 ,United States,31.5403,-81.2794,211.27,2025-05-15
PROVA86 ,Italy,45.8854,8.5474,66.76,2025-05-15
UAL1472 ,United States,22.3338,-71.0708,235.91,2025-05-15
CHOP61  ,Australia,-31.58,116.2247,18.25,2025-05-15
APJ342  ,Japan,33.1707,131.4354,235.68,2025-05-15
EAI66BN ,Ireland,53.5265,-5.5535,99.4,2025-05-15
RYR69DY ,Ireland,39.059,-1.3464,193.6,2025-05-15
TCDMR   ,Turkey,42.0093,31.3144,256.77,2025-05-15
RYR14WU ,Ireland,38.6232,-0.753,150.65,2025-05-15
RYR8811 ,Ireland,40.3154,-4.5554,268.96,2025-05-15
EXS47QN ,United Kingdom,44.012,-4.1827,221.37,2025-05-15
,United States,26.2044,-80.1434,107.44,2025-05-15
EXS6KL  ,United Kingdom,37.0829,13.1157,231.96,2025-05-15
EXS2UY  ,United Kingdom,37.1741,-4.2792,191.52,2025-05-15
EXS3UH  ,United Kingdom,47.8297,10.2474,210.52,2025-05-15
UAL2620 ,United States,30.1827,-97.6574,90.05,2025-05-15
RYR5ZU  ,Ireland,44.3003,10.6585,227.85,2025-05-15
ASL14G  ,Serbia,49.0485,11.4319,199.01,2025-05-15
ANA779  ,Japan,37.2756,138.0569,260.66,2025-05-15
NKS2111 ,United States,36.1345,-79.0624,225.53,2025-05-15
VXP393  ,United States,41.6232,-73.7106,205.66,2025-05-15
CAI16QG ,Malta,46.0316,20.934,209.53,2025-05-15
ITY575  ,Ireland,42.3206,11.5197,163.05,2025-05-15
ITY1724 ,Ireland,41.1024,13.7994,223.3,2025-05-15
PDT5786 ,United States,40.7579,-75.5649,181.39,2025-05-15
YUAPR   ,Serbia,39.2314,-7.1826,219.27,2025-05-15
NKS2421 ,United States,38.7403,-76.2358,200.19,2025-05-15
KAL623  ,Republic of Korea,37.3056,126.2845,198.28,2025-05-15
BOX523  ,Germany,28.962,48.6716,256.4,2025-05-15
SAS76H  ,Ireland,58.5396,9.0437,209.41,2025-05-15
N361CA  ,United States,39.4108,-75.8863,227.22,2025-05-15
SAS588  ,Ireland,37.3971,-4.1008,199.49,2025-05-15
GES181M ,Spain,41.1526,-5.4288,282.74,2025-05-15
BOX509  ,Germany,41.6427,42.7675,242.15,2025-05-15
RYR249  ,Ireland,40.5931,3.1343,221.85,2025-05-15
BOX533  ,Germany,29.4242,48.3157,246.6,2025-05-15
RYR59CR ,Ireland,50.2518,-3.6947,207.95,2025-05-15
ADO68   ,Japan,40.6312,142.3793,187.79,2025-05-15
ITY1739 ,Ireland,40.8126,12.4238,194.31,2025-05-15
FHM622  ,Malta,43.3326,27.3384,140.67,2025-05-15
RPA5671 ,United States,40.1681,-77.9839,238.02,2025-05-15
RYR68HJ ,Ireland,51.8714,-0.3876,71.52,2025-05-15
AAY2713 ,United States,29.7269,-83.4669,199.35,2025-05-15
KMM307  ,Malta,38.3646,12.4916,203.6,2025-05-15
AFL1276 ,Russian Federation,55.9813,37.4074,27.82,2025-05-15
RYR1VU  ,Ireland,44.4335,24.9261,203.76,2025-05-15
RYR5694 ,Ireland,57.7069,-0.5391,229.76,2025-05-15
BBQ2201 ,United States,25.3967,-81.2364,227.97,2025-05-15
BOX593  ,Germany,41.4303,44.3088,245.47,2025-05-15
RYR411T ,Ireland,52.5349,-0.4705,227.91,2025-05-15
RYR7HW  ,Ireland,38.7355,-10.8098,234.64,2025-05-15
RYR15QT ,Ireland,53.3243,-3.0418,89.73,2025-05-15
ACA295  ,Canada,49.4471,-99.2553,226.37,2025-05-15
EAI64B  ,Ireland,52.9036,-2.406,145.59,2025-05-15
DTR86V  ,Denmark,36.5387,12.7724,139.02,2025-05-15
FJHFL   ,France,51.6442,10.1939,55.34,2025-05-15
EDV5131 ,United States,36.5369,-78.0632,232.51,2025-05-15
RYR65KB ,Malta,59.3416,20.8241,250.08,2025-05-15
AAL1652 ,United States,41.9656,-87.9437,74.6,2025-05-15
RYR781V ,Malta,41.0853,11.8519,238.01,2025-05-15
ANA629  ,Japan,34.2386,136.1802,209.01,2025-05-15
DUSTY11 ,United States,53.2445,6.2064,61.2,2025-05-15
NKS2726 ,United States,30.9927,-80.9033,260.49,2025-05-15
FDX1728 ,United States,40.0454,-104.6503,98.27,2025-05-15
N463RD  ,United States,44.828,-3.8451,149.12,2025-05-15
GBRJV   ,United Kingdom,50.5842,-4.3366,48.49,2025-05-15
HAL1618 ,United States,32.4872,-93.7882,253.39,2025-05-15
AAL1108 ,United States,36.0302,-93.3518,187.27,2025-05-15
RYR73YF ,Malta,47.7104,-0.8854,227.44,2025-05-15
RYR318J ,Malta,44.5694,-0.9782,224.89,2025-05-15
EIN5WG  ,Ireland,50.7902,-6.0003,257.18,2025-05-15
N857GA  ,United States,40.037,-79.7026,185.49,2025-05-15
AEZ514C ,Malta,41.9171,12.2318,84.92,2025-05-15
ASL16E  ,Serbia,42.5349,-1.8788,234.02,2025-05-15
JIA5306 ,United States,30.5633,-89.9417,199.62,2025-05-15
SAS682  ,Ireland,46.4574,11.4519,222.93,2025-05-15
SBI6309 ,Russian Federation,16.288,101.072,235.67,2025-05-15
SBI6410 ,Russian Federation,61.3847,43.8406,231.45,2025-05-15
SAS23A  ,Ireland,52.9717,11.9658,207.43,2025-05-15
FDX1419 ,United States,38.9525,-110.4605,228.18,2025-05-15
ASL43Z  ,Serbia,44.1373,17.7542,269.2,2025-05-15
EIN1XT  ,Ireland,53.4202,-4.638,213.37,2025-05-15
ANA569  ,Japan,35.2637,139.6961,177.51,2025-05-15
EAI22MW ,Ireland,55.8413,-4.4906,62.21,2025-05-15
AUL545  ,Russian Federation,43.8034,44.6143,4.12,2025-05-15
DAL177  ,United States,54.2935,-10.2511,256.73,2025-05-15
AUL508  ,Russian Federation,63.1176,32.7411,233.91,2025-05-15
DAL97   ,United States,48.8952,1.9209,208.54,2025-05-15
RYR1512 ,Malta,39.8388,10.1306,181.38,2025-05-15
SAS698  ,Ireland,49.445,11.5009,209.69,2025-05-15
CYF217  ,Malta,37.4122,25.7688,256.85,2025-05-15
SAS41W  ,Ireland,51.9785,13.25,224.68,2025-05-15
KMM479  ,Malta,37.5184,11.8355,219.72,2025-05-15
EIN91W  ,Ireland,53.6357,-5.5246,239.76,2025-05-15
AAL128  ,United States,33.968,138.3928,279.87,2025-05-15
VKG1143 ,Denmark,38.5733,22.0583,202.89,2025-05-15
VKG1789 ,Denmark,38.7406,23.6611,208.06,2025-05-15
AAY3175 ,United States,38.6,-82.5635,255.76,2025-05-15
AIQ655  ,Thailand,13.9334,100.6163,52.02,2025-05-15
CATS88  ,United States,35.7767,126.9778,112.67,2025-05-15
AIQ231  ,Thailand,24.4942,120.3299,236.31,2025-05-15
KAL458  ,Republic of Korea,23.0116,120.1268,239.89,2025-05-15
DAL2937 ,United States,34.023,-83.9079,142.14,2025-05-15
UAL2423 ,United States,39.2274,-76.9095,112.67,2025-05-15
WIN902  ,Mexico,60.4187,-155.4254,222.3,2025-05-15
GNBCA   ,United Kingdom,50.5696,-8.3498,154.36,2025-05-15
AIC2304 ,India,21.7438,88.4722,243.65,2025-05-15
UAL1554 ,United States,41.6034,-73.9176,232.74,2025-05-15
DAL2637 ,United States,33.7331,-84.2842,132.76,2025-05-15
JAL50   ,Japan,22.8183,84.5706,264.52,2025-05-15
ANA897  ,Japan,34.7093,135.3127,216.87,2025-05-15
JIA5288 ,United States,30.9271,-89.8439,193.1,2025-05-15
NKS3998 ,United States,35.1638,-76.9279,232.62,2025-05-15
AAL239  ,United States,49.352,-5.8463,279.89,2025-05-15
SWA879  ,United States,38.8481,-78.7193,231.55,2025-05-15
IBE2604 ,Spain,34.6984,-7.2133,238.87,2025-05-15
IGO712  ,India,15.7231,73.94,194.48,2025-05-15
TFL8FY  ,Kingdom of the Netherlands,40.1892,22.6943,244.98,2025-05-15
VCJ55J  ,Malta,45.9761,11.0603,203.64,2025-05-15
TFL34X  ,Kingdom of the Netherlands,39.2489,-9.1593,230.22,2025-05-15
AIC732  ,India,19.0898,72.9449,66.89,2025-05-15
JIA5500 ,United States,35.0263,-80.7587,161.65,2025-05-15
JAL916  ,Japan,34.1258,138.7629,247.39,2025-05-15
RPA4536 ,United States,39.7437,-75.9609,186.34,2025-05-15
RYR70NN ,Malta,40.8154,13.8013,190.91,2025-05-15
AIC2468 ,India,12.9175,79.9755,99.17,2025-05-15
AAR541  ,Republic of Korea,40.9644,40.9113,237.9,2025-05-15
UAL1544 ,United States,40.4153,-74.2106,186.23,2025-05-15
GJS4438 ,United States,41.5371,-75.9399,159.51,2025-05-15
SWA418  ,United States,40.6566,-81.4047,218.05,2025-05-15
ANA447  ,Japan,34.8529,134.7189,205.69,2025-05-15
NKS2218 ,United States,26.1022,-80.7075,143.29,2025-05-15
SWA3872 ,United States,42.2197,-79.1077,202.73,2025-05-15
JNA240  ,Republic of Korea,34.5393,134.2663,159.72,2025-05-15
NKS2273 ,United States,36.1993,-76.9492,230.62,2025-05-15
RYR44   ,Malta,43.405,5.2599,67.66,2025-05-15
KGJ     ,Australia,-37.8419,145.2757,58.77,2025-05-15
FSF604Z ,Finland,48.2412,13.0133,83.74,2025-05-15
RYR8LQ  ,Malta,38.3517,-0.31,141.1,2025-05-15
RYR38HV ,Malta,46.9836,12.5487,228.45,2025-05-15
RYR72MY ,Malta,40.4154,11.8203,237.68,2025-05-15
RYR10LP ,Malta,42.8439,8.9259,219.37,2025-05-15
RYR49LT ,Malta,52.747,18.3572,223.99,2025-05-15
DAL1249 ,United States,31.4844,-82.407,198.18,2025-05-15
AFR12QJ ,France,49.9846,8.9584,231.12,2025-05-15
VOE90VP ,Spain,40.2298,2.7616,204.76,2025-05-15
RYR4BJ  ,Malta,51.1985,2.2195,218.77,2025-05-15
IGO7031 ,India,27.0178,76.9636,123.13,2025-05-15
RYR252R ,Malta,39.6893,-2.8085,222.44,2025-05-15
AFR12LF ,France,47.062,7.9971,241.36,2025-05-15
RYR4995 ,Malta,51.8149,-0.02,110.36,2025-05-15
RYR1M   ,Malta,41.3175,-1.4913,206.61,2025-05-15
RYR11WW ,Malta,50.7496,-0.7658,161.51,2025-05-15
UPS954  ,United States,38.6327,-120.9399,125.27,2025-05-15
RYR31SN ,Malta,50.4459,4.4047,74.56,2025-05-15
RYR62ZW ,Malta,55.6514,12.8036,123.44,2025-05-15
RYR11HB ,Malta,55.0467,10.4073,161.76,2025-05-15
RYR2601 ,Malta,39.7837,11.9372,194.21,2025-05-15
DAL857  ,United States,34.6366,-87.4569,268.37,2025-05-15
EIN3GM  ,Ireland,52.1927,5.58,220.64,2025-05-15
RYR432Y ,Malta,39.6022,3.9064,137.94,2025-05-15
RYR54MV ,Malta,39.7162,-1.4214,212.88,2025-05-15
,Malta,40.7235,14.2841,141.92,2025-05-15
RYR3MG  ,Malta,50.0626,14.4155,209.5,2025-05-15
KLM99C  ,Kingdom of the Netherlands,53.2411,1.9283,235.48,2025-05-15
RYR213D ,Malta,47.9344,6.2931,206.61,2025-05-15
RYR46GZ ,Malta,51.859,0.1958,62.58,2025-05-15
DAL2359 ,United States,44.3474,-93.3768,193.45,2025-05-15
RYR71BC ,Malta,40.733,9.144,231.8,2025-05-15
N603DW  ,United States,38.346,-91.2209,216.18,2025-05-15
ANA740  ,Japan,35.4248,137.5563,218.15,2025-05-15
N404A   ,United States,29.4473,-82.2585,86.36,2025-05-15
N93LL   ,United States,34.891,-82.1692,23.06,2025-05-15
KLM62C  ,Kingdom of the Netherlands,44.3234,4.7028,208.1,2025-05-15
KLM1232 ,Kingdom of the Netherlands,54.2099,7.8315,261.96,2025-05-15
RYR667J ,Malta,45.9632,11.365,220.18,2025-05-15
RYR88WR ,Malta,46.7594,15.2956,198.61,2025-05-15
RYR6RN  ,Malta,47.7602,17.2502,194.15,2025-05-15
RYR36YV ,Malta,54.4201,24.6147,145.68,2025-05-15
RYR82LC ,Malta,45.203,1.3414,236.67,2025-05-15
RYR588Q ,Malta,42.4669,4.1417,220.41,2025-05-15
ULR97B  ,United Kingdom,57.1995,-2.1949,3.29,2025-05-15
RYR9UL  ,Malta,43.4124,21.6165,97.0,2025-05-15
RYR8BY  ,Malta,53.509,-4.5587,176.78,2025-05-15
RYR5WL  ,Malta,59.5652,17.8873,73.95,2025-05-15
AYN7351 ,Ireland,50.3463,80.1525,71.59,2025-05-15
EZY61FG ,United Kingdom,43.8535,7.1583,222.44,2025-05-15
RYR9HB  ,Malta,33.8745,-4.3084,235.38,2025-05-15
FFT1113 ,United States,28.309,-82.755,163.58,2025-05-15
RYR6659 ,Malta,38.7564,-4.4916,244.18,2025-05-15
RYR1534 ,Malta,38.4032,22.4119,188.64,2025-05-15
RYR80CA ,Malta,47.5279,5.211,229.72,2025-05-15
FDX1454 ,United States,41.6905,-71.3487,119.52,2025-05-15
RYR7CC  ,Malta,50.205,0.3446,223.58,2025-05-15
RYR32JU ,Malta,50.0464,-3.499,231.95,2025-05-15
DMVHL   ,Germany,49.571,9.3789,27.27,2025-05-15
EZY12VZ ,United Kingdom,34.5598,-8.62,216.77,2025-05-15
RYR5EZ  ,Malta,49.3765,2.2059,198.38,2025-05-15
RYR53AV ,Malta,45.0783,-0.0112,230.14,2025-05-15
RYR9XH  ,Malta,46.7001,13.4994,225.65,2025-05-15
RYR46SW ,Malta,42.1982,-3.3902,225.2,2025-05-15
AFR12CZ ,France,47.8282,6.0273,206.52,2025-05-15
RYR7HN  ,Malta,43.2074,7.3746,234.93,2025-05-15
RYR5UQ  ,Malta,54.7188,10.341,267.97,2025-05-15
EWG65C  ,Germany,53.7372,10.0392,128.25,2025-05-15
DLH4TX  ,Ireland,50.1803,8.7831,125.78,2025-05-15
DLH6VX  ,Ireland,49.7607,8.9354,176.89,2025-05-15
AIC2823 ,India,13.0894,80.1048,129.25,2025-05-15
RYR4869 ,Malta,49.6759,6.0247,187.81,2025-05-15
VOS4323 ,United States,13.6223,-89.8311,162.93,2025-05-15
RYR552T ,Malta,43.5065,6.0259,228.41,2025-05-15
GRVDB   ,United Kingdom,57.2951,12.5328,63.69,2025-05-15
RYR52CG ,Malta,34.8398,-6.0474,216.69,2025-05-15
RYR6AR  ,Malta,39.3843,24.1735,257.95,2025-05-15
RYR4RC  ,Malta,49.5862,6.3629,138.43,2025-05-15
SWA2202 ,United States,39.6032,-79.9097,248.16,2025-05-15
N9803Z  ,United States,32.9966,-97.3445,63.79,2025-05-15
EWG57W  ,Germany,46.1759,6.4064,236.26,2025-05-15
RYR9QB  ,Malta,51.88,0.0779,127.83,2025-05-15
EWG4YK  ,Germany,41.4589,6.2781,216.57,2025-05-15
RYR73SJ ,Malta,41.3958,11.5647,212.8,2025-05-15
EWG1RT  ,Germany,49.947,9.2471,198.82,2025-05-15
RYR63UC ,Malta,41.5576,13.6749,216.73,2025-05-15
EWG4YJ  ,Germany,43.8677,15.6798,213.82,2025-05-15
RYR86NE ,Malta,50.0654,5.9439,170.67,2025-05-15
RYR4LW  ,Malta,47.5029,10.2537,228.72,2025-05-15
RYR88TL ,Malta,40.0438,4.043,169.56,2025-05-15
AXB1187 ,India,26.6172,88.7362,222.17,2025-05-15
RYR15DB ,Malta,52.0553,0.2584,130.42,2025-05-15
RYR44HM ,Malta,40.5083,0.44,227.33,2025-05-15
RNA225  ,Nepal,18.4635,80.5254,243.28,2025-05-15
BAW68H  ,United Kingdom,49.2903,16.4903,253.92,2025-05-15
ELX83   ,United States,47.9548,5.9085,234.44,2025-05-15
FFT1876 ,United States,28.4566,-81.3271,74.6,2025-05-15
BAW862U ,United Kingdom,50.0794,10.6955,245.15,2025-05-15
SVA201  ,Saudi Arabia,36.1054,21.4731,203.61,2025-05-15
EWG3PH  ,Malta,48.6777,11.4866,244.96,2025-05-15
FDY360  ,United States,41.5432,-87.4112,82.6,2025-05-15
HAT585P ,Malta,40.9449,6.976,210.54,2025-05-15
RUDY27  ,United States,34.1048,132.4775,100.48,2025-05-15
NJE031N ,Portugal,34.8033,33.533,119.0,2025-05-15
NJE105F ,Portugal,38.2908,-5.3992,211.79,2025-05-15
JAL440  ,Japan,33.4888,134.8703,254.51,2025-05-15
SVA110  ,Saudi Arabia,42.6533,9.2781,253.69,2025-05-15
NJE606A ,Portugal,50.2948,0.2303,219.71,2025-05-15
SVA266  ,Saudi Arabia,31.0897,31.2046,251.19,2025-05-15
NJE712H ,Portugal,49.4822,13.9327,181.29,2025-05-15
EPI206  ,United States,30.6101,-81.461,54.1,2025-05-15
SVA167  ,Saudi Arabia,41.3995,19.6262,217.91,2025-05-15
SVA151  ,Saudi Arabia,40.1334,24.3423,194.44,2025-05-15
NJE202A ,Portugal,51.1006,2.6528,193.41,2025-05-15
ENF04   ,Italy,45.4757,11.9623,99.67,2025-05-15
NJE367D ,Portugal,52.2452,-6.952,203.19,2025-05-15
BAW727G ,United Kingdom,51.2545,0.1526,129.89,2025-05-15
EZY92EC ,United Kingdom,50.5565,1.1043,223.98,2025-05-15
NJE200B ,Portugal,45.7533,11.0666,216.8,2025-05-15
SWR139K ,Switzerland,48.2083,9.4623,197.05,2025-05-15
ENY4274 ,United States,35.0242,-76.5685,230.12,2025-05-15
VTE3937 ,United States,39.3577,-80.0236,220.32,2025-05-15
ACA926  ,Canada,43.0792,-79.8238,199.88,2025-05-15
ADO35   ,Japan,38.8271,140.495,248.59,2025-05-15
ANA8516 ,Japan,33.2115,132.4125,260.46,2025-05-15
KAP916  ,United States,41.517,-70.1917,77.01,2025-05-15
HB2748  ,Switzerland,47.227,7.6287,25.58,2025-05-15
DLA2RW  ,Italy,45.3605,11.3328,214.19,2025-05-15
ANA8502 ,Japan,36.6752,137.0421,277.35,2025-05-15
SEH2CA  ,Greece,39.3559,23.5212,142.26,2025-05-15
FFT3547 ,United States,36.7349,-75.5434,221.46,2025-05-15
ANA110  ,Japan,47.7752,-113.8816,255.15,2025-05-15
HBCQM   ,Switzerland,47.2139,8.8893,33.83,2025-05-15
AMX799  ,Mexico,18.1979,-95.1469,234.44,2025-05-15
JBU1678 ,United States,33.1669,-79.9605,226.29,2025-05-15
GAP2778 ,Philippines,14.1696,120.9484,135.71,2025-05-15
KAL081  ,Republic of Korea,48.0261,-122.2105,277.88,2025-05-15
YGZ     ,Australia,-32.084,115.9029,35.22,2025-05-15
KAL537  ,Republic of Korea,40.9612,41.0053,240.49,2025-05-15
KAL552  ,Republic of Korea,36.0003,135.706,212.5,2025-05-15
LUA380A ,Germany,55.9023,12.8724,244.45,2025-05-15
RYR19KP ,Ireland,49.5351,-3.7719,223.87,2025-05-15
SBI1136 ,Russian Federation,54.2096,48.4782,39.39,2025-05-15
RYR43ZQ ,Ireland,45.2401,-6.7051,235.24,2025-05-15
VJA603  ,United States,43.3022,-74.2243,198.05,2025-05-15
IGO35K  ,India,18.8726,85.7648,237.39,2025-05-15
IGO982  ,India,18.7738,83.7168,235.67,2025-05-15
VOZ545  ,Australia,-30.108,153.0031,213.45,2025-05-15
RYR7122 ,Ireland,48.1815,-6.7793,229.21,2025-05-15
N47680  ,United States,32.2823,-107.7619,79.74,2025-05-15
KZR898  ,Ireland,26.9252,55.9279,242.75,2025-05-15
KZR921  ,Ireland,41.3295,41.7425,224.83,2025-05-15
ASH6091 ,United States,39.3839,-78.9003,209.03,2025-05-15
VOZ1228 ,Australia,-32.2405,151.3717,229.43,2025-05-15
